Store,Date,Temperature,Fuel_Price,CPI,Unemployment,IsHoliday,F13,Right_Store,Type,Size,"DMA "
21,2012-03-23,62.96,3787,2209244858,7057,False,"",21,B,140167,Salt Lake City
7,2011-12-23,12.19,3173,1961713893,8513,False,"",7,B,70713,Cleveland-Akron
35,2010-05-14,53.82,2982,136010394,9051,False,"",35,B,103681,Austin
23,2013-05-17,51.72,3.63,,,False,"",23,B,114533,Philadelphia
13,2011-02-18,40.85,3062,12799525,7.47,False,"",13,A,219622,Los Angeles
28,2010-03-05,53.77,2987,1265782857,13975,False,"",28,A,206302,Dallas-Ft.Worth
1,2011-09-02,87.83,3533,2157971409,7962,False,"",1,A,151315,Houston
12,2012-06-15,85.94,4144,1308295333,11627,False,"",12,B,112238,Chicago
3,2012-03-30,69.36,3845,2248651254,6833,False,"",3,B,37392,Denver
31,2012-07-27,88.09,3407,2215785461,6565,False,"",31,A,203750,Atlanta
26,2011-02-25,44636,3281,1334921429,7907,False,"",26,A,152513,Los Angeles
37,2010-02-19,45.66,2514,2100451024,8554,False,"",37,C,39910,Austin
9,2012-07-27,86.41,3407,2256970779,5277,False,"",9,B,125833,Dallas-Ft.Worth
1,2011-08-05,91.65,3684,215544618,7962,False,"",1,A,151315,Houston
4,2011-06-17,83.51,3618,1290432,5946,False,"",4,A,205863,Houston
45,2010-05-07,70.75,2966,1816468154,8899,False,"",45,B,118221,Tampa-St. Pete
10,2011-09-16,77.49,3784,1294306,8257,False,"",10,B,126512,Cleveland-Akron
13,2012-12-14,35.62,3379,131537,5621,False,"",13,A,219622,Los Angeles
39,2011-06-24,84.06,3594,2138402689,44628,False,"",39,A,184109,Chicago
30,2011-11-04,56.01,3332,2174853605,7441,False,"",30,C,42988,Los Angeles
7,2010-08-27,57.57,2731,1903284922,9017,False,"",7,B,70713,Cleveland-Akron
4,2012-01-20,42.09,3273,1302792258,4607,False,"",4,A,205863,Houston
28,2011-09-23,82.95,3789,1295183333,13503,False,"",28,A,206302,Dallas-Ft.Worth
33,2011-08-26,99.66,3663,1292832581,8442,False,"",33,A,39690,Atlanta
15,2011-04-08,40.94,3895,1341777742,7658,False,"",15,B,123737,Denver
43,2012-05-18,72.06,3.63,2131753618,9575,False,"",43,C,41062,San Diego
20,2013-02-22,25.65,3859,2170373301,7439,False,"",20,A,203742,Tampa-St. Pete
7,2012-11-23,34.81,3.45,1994976149,7557,True,"",7,B,70713,Cleveland-Akron
35,2010-10-15,58.38,2868,1366401935,8763,False,"",35,B,103681,Austin
9,2012-05-04,78.98,3749,2254227585,5539,False,"",9,B,125833,Dallas-Ft.Worth
21,2012-09-07,88.4,3.73,2220747635,6565,True,"",21,B,140167,Salt Lake City
42,2013-07-12,87.18,3737,,,False,"",42,C,39690,Los Angeles
36,2012-02-24,62.21,3.55,2193244636,7244,False,"",36,A,39910,Salt Lake City
7,2010-06-11,63.59,2684,1894000734,8963,False,"",7,B,70713,Cleveland-Akron
8,2012-09-21,66.96,3721,2263645848,5401,False,"",8,A,155078,San Diego
44,2012-02-24,35.38,3145,1305502069,5774,False,"",44,C,39910,Atlanta
41,2010-05-14,40.23,2788,1894904116,7363,False,"",41,A,196321,Los Angeles
10,2012-02-17,54.12,3781,1304546207,7545,False,"",10,B,126512,Cleveland-Akron
3,2013-05-03,69.73,3386,,,False,"",3,B,37392,Denver
4,2012-06-22,81.63,3329,1307929,4308,False,"",4,A,205863,Houston
41,2013-03-22,33.99,3609,2011984283,5771,False,"",41,A,196321,Los Angeles
31,2011-02-11,34.61,3022,2125928624,8028,True,"",31,A,203750,Atlanta
8,2011-05-27,73.14,3786,2189333986,6297,False,"",8,A,155078,San Diego
16,2012-05-04,51.34,3903,1976063534,6169,False,"",16,B,57197,Dallas-Ft.Worth
15,2012-01-27,30.87,3737,1369598387,7943,False,"",15,B,123737,Denver
34,2010-11-12,47.2,2741,1265461613,10.21,False,"",34,A,158114,Cleveland-Akron
42,2012-04-06,65.99,4282,1310375484,7382,False,"",42,C,39690,Los Angeles
45,2010-07-16,77.84,2783,1822604411,8743,False,"",45,B,118221,Tampa-St. Pete
37,2012-06-22,80.4,3346,2204886472,6989,False,"",37,C,39910,Austin
30,2012-08-24,77.72,3.62,2218083518,6565,False,"",30,C,42988,Los Angeles
10,2012-11-16,58.82,3703,1313258,6943,False,"",10,B,126512,Cleveland-Akron
25,2010-07-23,75.37,2771,2044812188,7527,False,"",25,B,128107,Kansas City
16,2011-04-29,37.77,3663,1926243322,6339,False,"",16,B,57197,Dallas-Ft.Worth
17,2010-10-22,47.95,2849,1263815484,6885,False,"",17,B,93188,Charlotte
2,2012-02-17,43.82,3.51,2200651993,7057,False,"",2,A,202307,Cleveland-Akron
3,2012-04-06,73.01,3891,2249393405,6664,False,"",3,B,37392,Denver
32,2011-02-18,42.09,3051,1919178331,8818,False,"",32,A,203007,Denver
24,2011-08-19,69.93,3942,136183129,8358,False,"",24,A,203819,Atlanta
9,2010-04-30,66.07,2.78,2138990459,6384,False,"",9,B,125833,Dallas-Ft.Worth
19,2013-02-22,44585,4045,1388844286,8036,False,"",19,A,203819,Philadelphia
38,2013-02-22,49.57,4031,1323200714,9.91,False,"",38,C,39690,Kansas City
45,2012-10-19,56.47,3969,1923308542,8667,False,"",45,B,118221,Tampa-St. Pete
31,2013-03-08,52.76,3658,2243427668,6237,False,"",31,A,203750,Atlanta
36,2010-06-11,82.3,2615,2102135668,8464,False,"",36,A,39910,Salt Lake City
14,2012-08-24,72.62,3834,1913448865,8684,False,"",14,A,200898,Dallas-Ft.Worth
9,2010-06-11,83.75,2668,2150187191,6384,False,"",9,B,125833,Dallas-Ft.Worth
18,2012-05-11,57.44,3947,1380882667,8304,False,"",18,B,120653,Los Angeles
13,2011-04-08,42.75,3547,1288238065,7193,False,"",13,A,219622,Los Angeles
32,2010-11-05,49.2,2729,1909964377,9137,False,"",32,A,203007,Denver
4,2010-02-26,41.36,2.59,1265522857,8623,False,"",4,A,205863,Houston
2,2013-04-19,67.05,3451,2248025314,6112,False,"",2,A,202307,Cleveland-Akron
43,2011-02-18,59.15,3045,2051683214,10398,False,"",43,C,41062,San Diego
24,2012-03-16,48.68,4021,1375843871,8659,False,"",24,A,203819,Atlanta
44,2011-07-08,77.3,3563,1291125,6.56,False,"",44,C,39910,Atlanta
32,2011-11-04,37.95,3527,1954847959,8513,False,"",32,A,203007,Denver
20,2012-02-17,31.11,3695,2132732106,6961,False,"",20,A,203742,Tampa-St. Pete
11,2012-03-02,62.61,3.63,2243470245,6833,False,"",11,A,207499,Los Angeles
33,2012-07-13,97.6,3723,130683,7147,False,"",33,A,39690,Atlanta
4,2011-05-06,63.41,3866,1290444333,5946,False,"",4,A,205863,Houston
31,2011-12-02,48.72,3172,2183590319,7441,False,"",31,A,203750,Atlanta
44,2011-02-25,33.17,44898,128.13,7224,False,"",44,C,39910,Atlanta
37,2010-04-23,68.03,2795,2092199574,8464,False,"",37,C,39910,Austin
23,2010-07-30,69.71,2792,1325983871,5326,False,"",23,B,114533,Philadelphia
14,2011-03-18,46.66,3631,184809719,8549,False,"",14,A,200898,Dallas-Ft.Worth
38,2011-08-19,91.74,3743,1292405806,13503,False,"",38,C,39690,Kansas City
38,2012-10-05,81.61,3966,1310756667,10199,False,"",38,C,39690,Kansas City
41,2010-10-15,49.91,2762,1908623087,7508,False,"",41,A,196321,Los Angeles
5,2010-02-19,41.14,2514,2118471283,6566,False,"",5,B,34875,Austin
2,2011-01-07,44.69,2976,2110648881,8028,False,"",2,A,202307,Cleveland-Akron
41,2012-08-31,71.56,3556,1980967341,6432,False,"",41,A,196321,Los Angeles
38,2010-04-02,59.84,3086,1266034839,14099,False,"",38,C,39690,Kansas City
40,2013-04-05,35.59,3772,1390569032,3684,False,"",40,A,155083,Charlotte
19,2013-03-15,38.92,4029,1388597742,8036,False,"",19,A,203819,Philadelphia
2,2011-01-21,41.4,3016,2114864691,8028,False,"",2,A,202307,Cleveland-Akron
43,2013-04-19,66.65,3451,2164430576,8796,False,"",43,C,41062,San Diego
24,2013-01-18,34.96,3798,1386701613,8.75,False,"",24,A,203819,Atlanta
40,2013-06-14,59.48,3667,,,False,"",40,A,155083,Charlotte
32,2012-10-26,47.22,3686,1992195317,7557,False,"",32,A,203007,Denver
11,2012-08-10,86.21,3494,2254735085,6334,False,"",11,A,207499,Los Angeles
43,2012-09-28,77.55,3666,21430525,9285,False,"",43,C,41062,San Diego
25,2010-07-30,71.99,2781,204605272,7527,False,"",25,B,128107,Kansas City
33,2013-01-18,43.33,3545,132030871,6806,False,"",33,A,39690,Atlanta
21,2010-10-01,70.28,2603,2113298742,8163,False,"",21,B,140167,Salt Lake City
24,2010-05-28,69.59,3046,1322939355,8211,False,"",24,A,203819,Atlanta
35,2011-09-16,69.65,3742,1402735,8684,False,"",35,B,103681,Austin
14,2013-06-07,70.71,3633,,,False,"",14,A,200898,Dallas-Ft.Worth
37,2010-06-25,84.14,2653,2100975233,8464,False,"",37,C,39910,Austin
38,2011-12-02,52.5,3701,1298459667,12.89,False,"",38,C,39690,Kansas City
21,2012-03-02,59.3,3.63,2204866886,7057,False,"",21,B,140167,Salt Lake City
23,2012-01-06,24.29,3439,136698129,4261,False,"",23,B,114533,Philadelphia
26,2012-06-01,58.51,3798,1381138065,7489,False,"",26,A,152513,Los Angeles
16,2012-08-10,70.24,3509,1980795651,6061,False,"",16,B,57197,Dallas-Ft.Worth
37,2012-01-13,56.28,3261,2185823389,7244,False,"",37,C,39910,Austin
36,2010-03-26,55.76,2711,2097870932,8554,False,"",36,A,39910,Salt Lake City
17,2013-06-07,59.66,3779,,,False,"",17,B,93188,Charlotte
43,2010-05-14,72.14,2854,2023705092,9593,False,"",43,C,41062,San Diego
1,2011-06-03,83,3699,2152736553,7682,False,"",1,A,151315,Houston
7,2010-04-30,38.99,2766,189575127,8963,False,"",7,B,70713,Cleveland-Akron
38,2012-06-08,84.83,4103,1308896774,11627,False,"",38,C,39690,Kansas City
28,2012-09-28,81.22,3966,131043,10926,False,"",28,A,206302,Dallas-Ft.Worth
40,2011-12-09,34.48,3.47,1365030667,4.42,False,"",40,A,155083,Charlotte
33,2011-01-28,56.62,3231,1275800323,8951,False,"",33,A,39690,Atlanta
40,2010-10-08,52.02,2776,1327516667,5287,False,"",40,A,155083,Charlotte
41,2011-12-09,44698,3331,1958742575,6759,False,"",41,A,196321,Los Angeles
17,2010-02-26,15.64,2667,1265522857,6548,False,"",17,B,93188,Charlotte
15,2010-06-11,61.04,2972,1324357419,8185,False,"",15,B,123737,Denver
22,2013-04-12,49.5,3723,1432200737,7176,False,"",22,B,119557,Houston
2,2011-03-11,52.7,3459,2137646401,8028,False,"",2,A,202307,Cleveland-Akron
42,2010-11-12,61.24,3.13,1265461613,9003,False,"",42,C,39690,Los Angeles
38,2010-11-12,57.79,3.13,1265461613,14313,False,"",38,C,39690,Kansas City
29,2013-02-01,32.63,3608,1387966129,8951,False,"",29,B,93638,Chicago
1,2012-09-14,74.97,3717,2225820193,6908,False,"",1,A,151315,Houston
11,2012-06-29,87.86,3286,2253492435,6664,False,"",11,A,207499,Los Angeles
3,2013-07-26,85.53,3.62,,,False,"",3,B,37392,Denver
6,2011-12-30,46.8,3129,2211282634,6551,True,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
42,2012-03-16,62.11,4273,1308261935,7545,False,"",42,C,39690,Los Angeles
42,2010-05-07,71.06,3127,1262898,9524,False,"",42,C,39690,Los Angeles
19,2011-07-22,79.37,3972,1358738387,7806,False,"",19,A,203819,Philadelphia
42,2010-12-24,57.06,3236,1269835806,9003,False,"",42,C,39690,Los Angeles
33,2012-02-17,57.8,3781,1304546207,7603,False,"",33,A,39690,Atlanta
21,2011-09-30,78.91,3355,2163620333,7852,False,"",21,B,140167,Salt Lake City
22,2011-04-01,36.04,3638,1379558929,8252,False,"",22,B,119557,Houston
21,2010-03-26,51.66,2732,2106766095,8324,False,"",21,B,140167,Salt Lake City
21,2013-01-25,52.38,3227,2238690083,6237,False,"",21,B,140167,Salt Lake City
4,2011-05-13,70.65,3872,129089,5946,False,"",4,A,205863,Houston
1,2011-12-16,51.63,3159,2191794533,7866,False,"",1,A,151315,Houston
27,2012-02-24,41.74,3917,1413007857,8009,False,"",27,A,204184,Houston
25,2012-04-27,44.2,4004,2144223063,7139,False,"",25,B,128107,Kansas City
42,2011-05-20,72.62,3.99,1290756774,8494,False,"",42,C,39690,Los Angeles
37,2013-07-05,84.18,3422,,,False,"",37,C,39910,Austin
23,2012-04-13,41.81,4025,137868,4125,False,"",23,B,114533,Philadelphia
35,2011-11-18,51.42,3.53,1404127857,8745,False,"",35,B,103681,Austin
41,2011-03-11,31.6,3372,192058484,7241,False,"",41,A,196321,Los Angeles
40,2012-02-17,25.56,3703,1372583103,4261,False,"",40,A,155083,Charlotte
9,2011-09-23,74.42,3467,2199746423,6404,False,"",9,B,125833,Dallas-Ft.Worth
8,2012-02-03,45.56,3.36,2237079023,5825,False,"",8,A,155078,San Diego
22,2010-08-27,68.99,2.77,136557015,8433,False,"",22,B,119557,Houston
21,2013-01-18,41.19,3237,22386882,6237,False,"",21,B,140167,Salt Lake City
23,2010-03-26,38.59,2831,131863129,5892,False,"",23,B,114533,Philadelphia
14,2011-12-30,37.79,3389,1890620155,8523,True,"",14,A,200898,Dallas-Ft.Worth
8,2011-07-08,83.57,3.48,2186895548,6425,False,"",8,A,155078,San Diego
9,2012-09-14,73.55,3717,2263567545,5277,False,"",9,B,125833,Dallas-Ft.Worth
25,2010-10-29,55.72,2921,2051118126,7484,False,"",25,B,128107,Kansas City
4,2011-03-18,51.86,3495,1285121935,6.51,False,"",4,A,205863,Houston
14,2012-02-24,42.86,3739,1900069881,8424,False,"",14,A,200898,Dallas-Ft.Worth
33,2012-03-09,62.2,3963,1307413793,7603,False,"",33,A,39690,Atlanta
25,2012-07-06,75.52,3475,2146873514,7.28,False,"",25,B,128107,Kansas City
22,2010-10-01,69.31,2717,1366297571,8572,False,"",22,B,119557,Houston
34,2012-08-03,78.93,3374,130737871,9285,False,"",34,A,158114,Cleveland-Akron
10,2012-04-06,65.99,4282,1310375484,7382,False,"",10,B,126512,Cleveland-Akron
18,2011-03-18,41.12,3634,1338492258,9131,False,"",18,B,120653,Los Angeles
1,2012-09-21,69.87,3721,2227818386,6908,False,"",1,A,151315,Houston
32,2013-03-22,41.14,3609,2011984283,7107,False,"",32,A,203007,Denver
44,2013-02-01,30.44,3029,1321537097,4983,False,"",44,C,39910,Atlanta
15,2012-03-02,33.24,3983,1374238966,7943,False,"",15,B,123737,Denver
23,2011-08-19,67.09,3.82,136183129,4584,False,"",23,B,114533,Philadelphia
15,2012-09-14,65.44,4088,1385673,8193,False,"",15,B,123737,Denver
10,2013-03-22,70.18,4062,132529129,6897,False,"",10,B,126512,Cleveland-Akron
9,2012-11-09,63.9,3314,2272698446,4954,False,"",9,B,125833,Dallas-Ft.Worth
44,2011-06-03,52.76,3752,1290490323,6906,False,"",44,C,39910,Atlanta
3,2012-06-22,82.7,3346,2253068615,6664,False,"",3,B,37392,Denver
16,2010-11-12,34.04,2737,1910411474,6986,False,"",16,B,57197,Dallas-Ft.Worth
25,2011-11-11,44.81,3.53,2109810201,7082,False,"",25,B,128107,Kansas City
41,2013-03-29,28.66,3605,2011558092,5771,False,"",41,A,196321,Los Angeles
38,2011-02-11,51.3,3381,127859129,14021,True,"",38,C,39690,Kansas City
35,2012-08-10,78.44,3722,1421705634,8839,False,"",35,B,103681,Austin
35,2013-05-10,57.38,3583,,,False,"",35,B,103681,Austin
5,2012-02-03,57.35,3.36,2207561941,5943,False,"",5,B,34875,Austin
42,2013-04-26,74.61,3889,1327160968,6791,False,"",42,C,39690,Los Angeles
17,2012-01-20,27.26,3047,1302792258,6403,False,"",17,B,93188,Charlotte
41,2012-09-28,56.08,3789,1985903276,6432,False,"",41,A,196321,Los Angeles
16,2011-01-14,17.46,2911,1914784939,6614,False,"",16,B,57197,Dallas-Ft.Worth
37,2012-06-08,81.5,3452,2204357073,6989,False,"",37,C,39910,Austin
14,2013-02-01,34.92,3615,1928678952,8625,False,"",14,A,200898,Dallas-Ft.Worth
8,2012-04-20,63.59,3877,2251179914,5679,False,"",8,A,155078,San Diego
5,2011-03-11,55.74,3459,2146729901,6634,False,"",5,B,34875,Austin
24,2011-11-11,46.78,3719,1364618065,8454,False,"",24,A,203819,Atlanta
38,2012-08-10,95.91,3811,1307561613,10926,False,"",38,C,39690,Kansas City
34,2010-04-23,55.04,2805,1264713333,9593,False,"",34,A,158114,Cleveland-Akron
30,2012-04-27,69.21,3814,221255812,6891,False,"",30,C,42988,Los Angeles
37,2011-11-25,66.41,3236,2171812533,7716,True,"",37,C,39910,Austin
31,2011-02-04,36.33,2989,2122240646,8028,False,"",31,A,203750,Atlanta
33,2011-02-11,53.35,3381,127859129,8951,True,"",33,A,39690,Atlanta
31,2012-06-15,81.51,3393,2214009901,6891,False,"",31,A,203750,Atlanta
27,2012-08-17,76.51,3963,1422157385,8239,False,"",27,A,204184,Houston
19,2011-11-11,48.22,3719,1364618065,7866,False,"",19,A,203819,Philadelphia
43,2013-06-21,86.45,3479,,,False,"",43,C,41062,San Diego
33,2011-03-18,72.72,3892,1285121935,8951,False,"",33,A,39690,Atlanta
2,2010-10-29,66.24,2716,2115661131,8163,False,"",2,A,202307,Cleveland-Akron
28,2013-07-26,90.27,3865,,,False,"",28,A,206302,Dallas-Ft.Worth
36,2013-04-12,66.05,3539,223836362,6143,False,"",36,A,39910,Salt Lake City
10,2010-07-09,91.03,44564,1261518,9199,False,"",10,B,126512,Cleveland-Akron
45,2013-04-12,57.39,3724,193589304,8335,False,"",45,B,118221,Tampa-St. Pete
13,2010-09-24,68.22,2872,1261900333,7951,False,"",13,A,219622,Los Angeles
3,2010-05-21,75.81,2826,2139116886,7343,False,"",3,B,37392,Denver
15,2012-04-06,40.01,4143,1377970968,8.15,False,"",15,B,123737,Denver
6,2010-05-28,78.89,2759,212412888,7092,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
27,2010-05-21,63.31,3096,1360796521,8058,False,"",27,A,204184,Houston
38,2012-08-24,85.32,4055,1308381613,10926,False,"",38,C,39690,Kansas City
24,2010-11-26,41.92,3186,1328369333,8275,True,"",24,A,203819,Atlanta
6,2013-01-25,57.35,3227,2258627173,5372,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
30,2012-10-05,70.28,3617,2228159296,6.17,False,"",30,C,42988,Los Angeles
13,2011-03-18,44.69,3407,1285121935,7.47,False,"",13,A,219622,Los Angeles
2,2013-03-01,46.08,3711,224198735,6237,False,"",2,A,202307,Cleveland-Akron
36,2012-07-27,84,3392,2206234054,6623,False,"",36,A,39910,Salt Lake City
4,2012-11-09,59.47,3337,1312793548,3879,False,"",4,A,205863,Houston
8,2013-01-11,38.79,3243,2278076959,5212,False,"",8,A,155078,San Diego
12,2010-11-05,65.49,3129,1264912903,14313,False,"",12,B,112238,Chicago
2,2011-02-04,38.25,2989,2122240646,8028,False,"",2,A,202307,Cleveland-Akron
17,2010-03-19,33.96,2782,1266066452,6548,False,"",17,B,93188,Charlotte
33,2010-06-18,87.69,2935,126114,9849,False,"",33,A,39690,Atlanta
13,2012-07-06,79.23,3.63,1307196333,5765,False,"",13,A,219622,Los Angeles
43,2013-05-31,82.53,3466,,,False,"",43,C,41062,San Diego
5,2013-01-25,57.05,3227,2248301344,5494,False,"",5,B,34875,Austin
44,2012-08-10,81.69,3509,1307561613,5407,False,"",44,C,39910,Atlanta
24,2011-07-22,79.29,3972,1358738387,8358,False,"",24,A,203819,Atlanta
28,2012-10-19,68.66,4449,1311499677,10199,False,"",28,A,206302,Dallas-Ft.Worth
7,2011-10-07,40.65,3498,1949459724,8513,False,"",7,B,70713,Cleveland-Akron
10,2013-05-31,82.62,3829,,,False,"",10,B,126512,Cleveland-Akron
33,2013-03-29,69.96,4016,1325914516,6806,False,"",33,A,39690,Atlanta
31,2011-03-11,54.69,3459,2137646401,8028,False,"",31,A,203750,Atlanta
34,2013-06-14,82.3,3415,,,False,"",34,A,158114,Cleveland-Akron
30,2012-10-26,70.5,3506,2230783366,6.17,False,"",30,C,42988,Los Angeles
8,2012-05-04,73.96,3749,2252288314,5679,False,"",8,A,155078,San Diego
9,2013-01-18,36.34,3237,2280355358,5049,False,"",9,B,125833,Dallas-Ft.Worth
30,2012-09-14,76.1,3717,2222174395,6565,False,"",30,C,42988,Los Angeles
24,2012-09-07,72.81,4076,1384729355,8953,True,"",24,A,203819,Atlanta
25,2011-12-09,38.69,3415,2118667856,7082,False,"",25,B,128107,Kansas City
21,2013-03-08,52.76,3658,2243427668,6237,False,"",21,B,140167,Salt Lake City
13,2012-03-30,53.2,3734,1309670968,6104,False,"",13,A,219622,Los Angeles
31,2011-04-29,70.19,3.81,2152772683,7931,False,"",31,A,203750,Atlanta
9,2010-02-05,38.01,2572,2146554591,6415,False,"",9,B,125833,Dallas-Ft.Worth
10,2011-05-20,72.62,3.99,1290756774,8494,False,"",10,B,126512,Cleveland-Akron
36,2012-01-27,62.73,3313,2187687195,7244,False,"",36,A,39910,Salt Lake City
25,2010-02-12,19.64,2773,2043857472,8187,True,"",25,B,128107,Kansas City
44,2012-03-23,47.83,3671,1308966452,5774,False,"",44,C,39910,Atlanta
21,2011-02-18,59.87,3045,2129033115,8028,False,"",21,B,140167,Salt Lake City
19,2012-07-27,74.43,3.82,1382033871,8193,False,"",19,A,203819,Philadelphia
42,2013-07-19,87.09,3823,,,False,"",42,C,39690,Los Angeles
45,2012-08-24,72.62,3834,1913448865,8684,False,"",45,B,118221,Tampa-St. Pete
21,2010-12-03,50.43,2708,211265543,8163,False,"",21,B,140167,Salt Lake City
24,2012-11-30,35.7,3966,1384020333,8693,False,"",24,A,203819,Atlanta
44,2010-04-16,50.39,2915,1265621,7972,False,"",44,C,39910,Atlanta
45,2012-12-07,45.53,3688,1923258577,8667,False,"",45,B,118221,Tampa-St. Pete
45,2010-07-23,81.46,2771,1823509895,8743,False,"",45,B,118221,Tampa-St. Pete
20,2012-12-07,48.4,3688,2163102054,7293,False,"",20,A,203742,Tampa-St. Pete
35,2011-05-27,66.43,3985,1386782834,8512,False,"",35,B,103681,Austin
23,2012-01-20,15.33,3542,1368564194,4261,False,"",23,B,114533,Philadelphia
45,2013-05-17,60.59,3614,,,False,"",45,B,118221,Tampa-St. Pete
27,2012-05-11,58.97,4055,1420759262,8253,False,"",27,A,204184,Houston
28,2011-08-26,94.61,3.74,1292832581,13503,False,"",28,A,206302,Dallas-Ft.Worth
39,2010-12-10,50.81,2843,2102372494,8476,False,"",39,A,184109,Chicago
28,2012-05-11,77.27,4186,1311453333,11627,False,"",28,A,206302,Dallas-Ft.Worth
44,2012-08-17,79.4,3545,1307909677,5407,False,"",44,C,39910,Atlanta
31,2012-06-29,88.05,3286,2214813343,6891,False,"",31,A,203750,Atlanta
9,2012-06-01,80.26,3501,2254946078,5539,False,"",9,B,125833,Dallas-Ft.Worth
42,2013-05-17,82.47,3809,,,False,"",42,C,39690,Los Angeles
5,2013-03-15,58.01,3622,2254297742,5494,False,"",5,B,34875,Austin
5,2012-05-04,77.1,3749,2222594722,5801,False,"",5,B,34875,Austin
35,2011-11-04,44.46,3551,1404279758,8745,False,"",35,B,103681,Austin
6,2012-01-20,55.37,3268,2215831306,6132,False,"",6,A,202505,Oralando-Daytona Brach-Melbourne FL
10,2013-06-28,90.28,3781,,,False,"",10,B,126512,Cleveland-Akron
23,2012-07-27,69.31,3701,1382033871,4156,False,"",23,B,114533,Philadelphia
12,2012-08-03,88.16,3.76,130737871,10926,False,"",12,B,112238,Chicago
15,2011-10-28,45.54,3757,1364884516,7866,False,"",15,B,123737,Denver
17,2012-08-03,72.94,3512,130737871,5936,False,"",17,B,93188,Charlotte
